index,b2ret,b10ret,tmytm,DAX,HSI,NASDAQ,NIKKEI,SP,retmean11850.0,retmean18163.0,retmean22111.0,retmean47896.0,retmean55976.0,retmean59408.0,retmean66093.0,retstd11850.0,retstd18163.0,retstd22111.0,retstd47896.0,retstd55976.0,retstd59408.0,retstd66093.0
1993-12-01,0.003561,0.005053,2.9443116922778,0.09857672227314462,0.3028098014290097,0.029706120176566486,0.06160348251368064,0.010091166980662036,0.00029495507690378213,0.0002564379246905446,0.0013460339766673067,0.002374272359619764,-0.006073773118921302,0.001828039340166883,-0.0009797907286238942,0.00711633063271745,0.010889326283227183,0.011300159920720457,0.011594010923951157,0.01138381628612803,0.010553410673262879,0.014597226572378535
1994-01-01,0.006626000000000001,0.017415,2.791500965099,-0.02779684205398114,-0.033764005248813955,0.030471163748712726,0.16144234103681154,0.03250080394468857,0.002511730328911827,0.0024081537987859477,-0.0026036349590867758,-0.0006096779280120419,0.0029021696453647955,0.0017232794336797226,0.0010883522530396779,0.007729268831169374,0.01503376779557712,0.015971025898762436,0.016918740939110624,0.016111415273166348,0.010355852524048702,0.021465507119331227
1994-02-01,-0.006388,-0.031254,2.9032987815968,-0.04075531515368924,-0.09374075041351082,-0.009956650467850214,-0.011464660845355468,-0.030045057203961778,-0.000695722012192403,-0.0016128471807429665,-0.0024865760075810706,-0.002989481730190547,0.003724877673544382,-0.0014211829555662054,-0.0034152256128819366,0.008042019574061468,0.019793375985805373,0.01069450872873011,0.013930452721552815,0.015916712680856728,0.011784875712707261,0.017977874470526626
1994-03-01,-0.005119,-0.03847,3.3918989994079003,0.01884706129042346,-0.13259111256267897,-0.061880126182965234,-0.044270197827696034,-0.04574645716487569,-0.0013284304574050982,-0.0030715089372318725,-0.002602099977514666,-0.00045364363240483016,-0.003846835851183404,-0.0027733274290095205,0.0014700527890058963,0.008176506349731341,0.01104866038039808,0.009902867594030767,0.01568187693809499,0.013653719751283907,0.014096126323915529,0.014560686116625992
1994-04-01,-0.005059,-0.009781,3.6155259567899,0.05116018301806058,-0.007065416006821645,-0.012939499098808316,0.032091490546214185,0.011530609955807014,6.827536823326035e-05,0.003654380108376867,0.004984971233888676,-0.0022531138291876566,-0.001028766855597496,0.0072060372606900175,0.0021812683093900744,0.01197513015780522,0.01618506382379627,0.017731689224817253,0.01785438826222983,0.02354992199242144,0.02008731741328586,0.02035674760888295
1994-05-01,0.001303,-0.00137,3.7876953199599,-0.05112959387026206,0.06552458705568753,0.0018396380682437208,0.06328639687709914,0.01239715242509587,-0.0007305771023744629,-0.00032210820132777806,0.0035815533649708542,0.004895118120614262,-0.0032503100422521434,0.0032092573320759194,-0.0003020238197807755,0.01106641200267913,0.014383194596482494,0.01043400940025973,0.01834917109271096,0.01849681035049061,0.009846916631413558,0.016590485383904684
1994-06-01,0.002305,-0.00591,3.5241423358008,-0.05450237547783254,-0.0832356389214538,-0.039758429793658845,-0.015717862321138143,-0.026790799561883905,-0.003269252705980431,-0.0024171311154284262,-0.0013862777268514037,0.0006890368266877803,0.001762574961916967,-0.0032792738956314597,0.0026068432489410043,0.014475908910553068,0.011693438481779925,0.009966747623706624,0.014022023752756164,0.0230341688813771,0.016038585192602203,0.010430393993327878
1994-07-01,0.008862,0.019443,3.9512905316362,0.06499243712290292,0.08270917062477157,0.022947475777664428,-0.009423593278992892,0.03148985976995977,0.0023846546187996863,0.0025329611875349657,0.00470388273242861,-9.836297249421477e-05,0.0016410777345299721,0.004165630298666656,-0.001248488062992692,0.005776751028106756,0.008253185493840187,0.014611183257881875,0.011631547304542664,0.015754024570324345,0.012234527172029299,0.010078870772487127
1994-08-01,0.002909,0.003026,4.3894881356907005,0.02550896923832413,0.04709579449107859,0.060180569402902506,0.00876016350609965,0.0375987430716187,0.0005922861215051101,0.003889318211409061,0.003138085948708265,0.0004597036674132814,-0.0005081792402526606,0.00038033520357440347,-0.0006251985348923051,0.01138972097680836,0.011088051832058179,0.012565454410837638,0.008764292790488308,0.01243284640714485,0.006160915113977462,0.007424446806273436
1994-09-01,-0.002879,-0.023275,4.4907686560696005,-0.09278734933088961,-0.04111023828227278,-0.0017371542018234098,-0.05161395407234537,-0.026877536856716344,-0.0015976726454460905,-0.0009114245019320931,0.0016024571710399219,-0.0042074502756198244,-0.0023486621101342494,-0.006045846202011619,0.001342480813729621,0.00782370786683875,0.012750448700619095,0.01321526448588044,0.00858288093657822,0.016483785115942076,0.013005550248634855,0.01163753028328652
1994-10-01,0.001976,-0.003948,4.3372844282122,0.02960596691270423,0.01313910011343089,0.017270931191040173,0.021764165568976424,0.020833783579347953,0.004306984178367115,0.002912890299090317,0.0026449118740856647,0.0040312840359374175,0.00034524019186695415,0.0005859732627868652,-0.00013492106726127013,0.00947579358067435,0.015804083902920867,0.011878695006557563,0.015045804876991182,0.013857870906463322,0.014669645942400462,0.014655943073543709
1994-11-01,-0.003965000000000001,-0.00129,4.9497012178796,-0.0020858025578960326,-0.12232669520956219,-0.03494578708407825,-0.045722775843438535,-0.039504604636392604,-0.0013188514525869063,-0.0002167188185488894,-0.0007371672628713506,-0.0018963121055137542,-0.00035058722520867985,-0.004038668093493297,-0.0004968827346428519,0.00812673551589993,0.011984269524357216,0.01532585923082966,0.019747139736105253,0.012338163211068297,0.014508163380986663,0.012577599287483454
1994-12-01,0.000617,0.011198,4.7351498424951,0.01955493682576348,-0.03251715625479834,0.0021857340867896813,0.03394070546592998,0.01229914699464385,0.0003391624694424016,-0.0003341027047662508,0.0012425683061814024,-1.7412383818910237e-05,-0.004088893488404297,0.0004032238031781855,-0.001123125066182443,0.00964483254064101,0.010072536693349373,0.008022568026886832,0.011333037641988675,0.019641085867668554,0.01701213313240049,0.009311803337612203
1995-01-01,0.014517,0.022922,5.1818525864664,-0.03465540743712581,-0.10356488829202781,0.004308739826586638,-0.05441549130814394,0.024277658022514137,0.001384868962867629,0.0026721598336561805,0.0029175169211590572,0.004086129966058901,0.003637143832054876,0.0016623344383246842,0.0031227143259630317,0.008139115886598302,0.011349861074620876,0.011720846024766727,0.014602628720633214,0.016050718645371578,0.014747086720255227,0.011929854928737393
1995-02-01,0.014637,0.030014,5.0189488833077,0.03606747955257439,0.13411960178136106,0.051019597457627075,-0.08559814518317066,0.03607414650737639,0.0018058409056577243,0.0011436084322141188,-0.0009544340427964926,0.0015337524666009766,0.0020314482481856096,0.004203118224579252,-0.0011669146387200606,0.007600231005391417,0.009572368823918227,0.00919841453679291,0.008713090829509286,0.010677426134183049,0.016377585021049773,0.01315580912939021
1995-03-01,0.005682,0.007195000000000001,5.7743909736047,-0.08730850558608394,0.031245872110477357,0.029581847731596334,-0.05356576360298193,0.027329243521615032,0.001858116218658245,-0.00010693863884586355,0.0021261918945642915,-0.002087774048761829,0.0034864195622503757,0.0008076154930598062,0.00048615008025713587,0.00706189390927075,0.010906133185873558,0.01181486888695574,0.011140412754904273,0.013640843397767784,0.010339969097544047,0.01412911157721023
1995-04-01,0.009411000000000001,0.016973,5.7336174612673005,0.05393040815061134,-0.02639822071101705,0.032757797873251615,0.04131363480060335,0.027960296379141658,0.0022599955861407673,0.003174682938199686,0.00474715655620553,0.005418531841745502,-0.003927823156118393,-0.0007317618859049521,0.003157257188209578,0.008475653399650772,0.013796501840064243,0.01331326827787821,0.014909008236502395,0.011557678628426615,0.010429055442405391,0.009597954707508396
1995-05-01,0.019592,0.0549,5.6427565072272,0.040635299185376006,0.1251524937208468,0.02440816133083734,-0.08151248754220775,0.0363117095063239,0.001740856736432761,0.0013516110643236475,0.0011383961060677063,0.004630446328188886,0.0022957102734256873,0.0061499189945276485,0.0010240663012320345,0.00961107756765761,0.011980952466507115,0.016636082137180513,0.013793212212275238,0.01999835056356501,0.011800358185939162,0.016592260648051704
1995-06-01,0.005396000000000001,0.011343,5.3259674856137,-0.005195320009795834,-0.021355528626400444,0.07965717458187793,-0.059558366732980206,0.02127859017622802,-0.0004323455187576738,4.514784086495638e-05,0.0010144203816625204,0.0012528911571611059,0.0035167707511308518,-0.002392095735889267,0.002648710601285777,0.00998946105727288,0.009694772651373371,0.012807332323696418,0.018155521938317855,0.0156472712118543,0.012878527063143713,0.011981499996649665
1995-07-01,0.00402,-0.008576,5.447024659215,0.06389057581868585,0.02681800901536957,0.07259092613423324,0.14879592764544602,0.031776044056906816,0.0013453387946356088,-0.0017774815671145916,0.00313458755845204,0.0051606121938675645,-0.00013855977449566125,0.002340544993057847,0.001084246567916125,0.008518365441241578,0.01146652145370698,0.012652761817765684,0.020110823140579135,0.014196572211093866,0.011209888924338541,0.016336649279785165
1995-08-01,0.005882,0.014105,5.3671207596059,0.005273303583456013,-0.028931389764529136,0.018877158638047842,0.0863251332781294,-0.00032025050706319114,-0.0018245656569690807,0.0003463968776328408,-0.0014594121856371994,0.005541920418972554,-0.003433566823925661,0.004299255786463618,0.002275593072661887,0.0063798111290460785,0.008158421349503736,0.007925375126496244,0.024770322282843614,0.013564027667611712,0.010179423431952486,0.012243694690174504
1995-09-01,0.004902,0.012995,5.3565358644872,-0.014752268251274736,0.050806653667251345,0.02296811128211651,-0.011268837051159108,0.040097529721648595,0.0025220185692887754,0.005264934990555048,0.0036458370566833766,0.0022728113341145217,0.0005797655321657658,0.004636193660553544,0.004199046699795872,0.008730514579007587,0.008906102395848619,0.011003188077311377,0.011791763450423173,0.01229962705082405,0.010792521901430428,0.009888966320647877
1995-10-01,0.008869,0.016065,4.9884068671148,-0.016131601156317954,0.01410903662544194,-0.00716790923203714,-0.014426345917448069,-0.0049793809140842304,0.0025743318573487077,0.0025936314433982425,0.004379451878114857,-0.002571476348252459,-0.006022415928203951,-0.0008378361499952999,0.0011639630009250884,0.009976914180933494,0.011398473245509124,0.01111655772281046,0.017936373458509635,0.013966633213232075,0.0197472362300126,0.014673876029468126
1995-11-01,0.009914000000000001,0.022024,5.418078023108301,0.04118182097193679,0.0031587340529930508,0.02233461382545432,0.061727681787903776,0.04104901117798798,0.0011526385399823387,0.003263486754370942,0.0031986924753125224,0.0026953050401061773,0.005233710409984702,0.004461589735001326,-0.0014953756416659979,0.011627070576023175,0.01657287474772982,0.014036761882678484,0.017479844952462253,0.018599919764884853,0.01264652011379946,0.006272544530502596
1995-12-01,0.00757,0.017912,4.5824050818417,0.002545506607565473,0.026504845464828453,-0.006674848942598177,0.05995010781875365,0.017443877298181087,0.002477219793945551,-0.0019989148480817676,-0.0005721097521018236,-0.0009421079303137958,-0.0036902671679854395,-0.0012445189582649618,0.0028599288780242205,0.015041659866424426,0.011619198922213905,0.013062009584281104,0.015191760045907483,0.013641172089744396,0.01323637650010113,0.010204597006954566
1996-01-01,0.009437000000000001,0.006363000000000001,4.9293244088091,0.0894904052656198,0.1276927353227313,0.007280469143546853,0.04754292674456351,0.032617342879872835,-0.00039339986820281905,0.0008868177431974221,0.005485024917024103,0.006604415089399977,-0.0035642602015286684,0.0002235667938789861,-6.053983022204854e-05,0.014409989763539594,0.016655684135910415,0.020984970981923978,0.021889257453273275,0.029533970890195247,0.011259739138586144,0.015674180710593292
1996-02-01,-0.004858,-0.028964,4.9799269050118005,0.009005250507511109,-0.02059913554055126,0.03798865813038432,-0.03302640594174544,0.006933744221879756,5.9418578166514636e-05,-0.0011291150061879308,-0.0010620078421197832,0.0034595803706906738,0.0024361441377550364,0.00318531523225829,-0.001453167456202209,0.012743964245052478,0.012584063317034135,0.013271644607470502,0.015674456170504922,0.02662228343760453,0.014250624052673758,0.015532251226459312
1996-03-01,-0.002462,-0.010249,5.1935145660077,0.0016780137109202453,-0.015145114464707787,0.0012272169446845282,0.06367485417659391,0.007916556063894742,0.0013819363943877675,0.0016874891229062563,-0.0005407604898902632,-0.0006211074069142342,0.004056247771673259,0.004077424832974516,-0.0018744799973709242,0.02033854185490837,0.015604012684064757,0.014476640421862079,0.016630254189487537,0.019146723179999665,0.015961447524098598,0.015630111434165334
1996-04-01,0.000749,-0.017066,4.8357082855467,0.001317526611718689,0.0006662285985470362,0.0809151988378427,0.02963770942478705,0.01343144848954303,0.002091899602895691,0.00017417903568240858,0.00022335911524437723,-0.0005081003709208398,0.0019067870896487009,-1.2921801369105066e-05,-0.0017599041817621106,0.013593123255350153,0.013610162565738002,0.014040229530131688,0.018204772499366216,0.016369193091757713,0.016868584848400786,0.016307771278276942
1996-05-01,0.002034,-0.005880000000000001,5.0308652525847,0.01250894736224284,0.027379269460531708,0.044442764506266164,-0.0038613874862191144,0.022853386734335235,0.00037772203160619193,0.0018336754609746013,0.0025906564604321666,0.0007838407658379186,0.003782560387414626,0.0007717031615108929,-0.0006502655715766278,0.013047319516016235,0.010429520596282622,0.012173376796998496,0.01643605344567546,0.01580183738749661,0.011700172125762392,0.008526707054484446
1996-06-01,0.006752,0.014535,4.8166226026521,0.01847598706317699,-0.021642831145081587,-0.04697490007479321,0.026168474585071433,0.0022566953610712037,0.001268361898837611,0.0016047207987867295,0.0008760587312281132,0.0005444035865366459,-0.0007948173908516765,0.0013365820981562138,-0.00010261773131787777,0.007874404788559814,0.01151170878633995,0.010059493211471744,0.014517821357668664,0.012941540295136595,0.012771695273370449,0.007142671931946009
1996-07-01,0.004428000000000001,0.00053,5.0312125496734,-0.030710673196779448,-0.030805106660980464,-0.08812509493510667,-0.08157384907293364,-0.04574802797369626,-0.002435169309716333,-0.00039283424319530076,-0.0014981574336574836,-0.00023394459541040388,-0.0023423505269668317,0.0019044120933606544,0.00013837877618656918,0.010049927903242445,0.01121554603304613,0.01695420197367912,0.01703151835079487,0.019939140103153636,0.013161827654581182,0.012821995333453948
1996-08-01,0.00296,-0.00514,5.1120131992059,0.017254661850290898,0.04471323983747455,0.05636735487095024,-0.025416049907141747,0.01881396984139383,9.888997936451977e-05,-0.00011893454939126968,0.0016646026210351424,0.0031796000178226018,0.004510632144625892,-0.00027636335951022124,-0.002102348000996492,0.012295477544239507,0.012278721231503335,0.013791643550695794,0.014042460659411397,0.015943260179727012,0.019481814851792685,0.00888998896511081
1996-09-01,0.009433,0.022799,4.9887482442573,0.047741360383119824,0.06661887265884037,0.07483136224266329,0.06890002925585992,0.054203285326462014,0.0011145782249514014,0.004679085494717583,0.0020357268513180315,0.0037851386819966137,0.00012950373347848655,0.001420204754685983,0.0016483515151776373,0.010471114899780925,0.00887902470946285,0.009592611329107692,0.010740807065949844,0.016517331906617062,0.010203181790941299,0.01161930347451929
1996-10-01,0.01197,0.029722,4.9620990717049,0.0059913281766881266,0.048326387955370365,-0.00440941544680995,-0.05054369004100878,0.026100999519881096,0.002782493718373387,0.0009619708618392115,-0.0016147281225446773,0.0032863305000912237,0.0003665585232817608,0.00358572811819613,0.0009092285864703033,0.011085397051386284,0.01405906971243633,0.015459655447786774,0.00800339246727795,0.018294223933295738,0.008798650343707188,0.01284510375952675
1996-11-01,0.007390000000000001,0.026511,4.9490290257211,0.06642217283423402,0.0734355965890876,0.05820664587273128,0.02704371847953224,0.07337615381343321,0.0036367277498357,0.004758776555536315,0.004215378261869773,0.004986849252600223,-0.0017512344755232334,0.004816231218865141,0.003992094600107521,0.009519459112949779,0.010410153938510481,0.015751199979251927,0.0157846557131098,0.018740227586840425,0.011601562507566804,0.008181814012210022
1996-12-01,-0.000112,-0.021218,4.8738811345041,0.01096234924927808,0.004300465137114573,-0.0012223331089810108,-0.07892395753450476,-0.021505376344086002,0.00183643004302645,-0.0003845129893826587,-0.0031351334348853144,-0.002529446540089945,-0.0052071430143855865,-0.0022616946648451545,-0.0005173193667793558,0.009196051431192094,0.015269563162462403,0.01427375139443791,0.016070505595365443,0.015138804123960757,0.02026148299435744,0.018657603325095272
1997-01-01,0.004703000000000001,-8.8e-05,4.9694006942560005,0.0547312666977795,-0.009642047355313599,0.06879778161622885,-0.053267979763807816,0.06131706131706127,0.002707916851663454,0.0033968288123353636,0.007032620868730274,0.0019174213521182537,0.0021710780195214534,0.004691882656929506,0.0031067174647680736,0.018763791023124105,0.014819602659521251,0.02231875918296114,0.011703459093547863,0.021472883650902132,0.01424854644938541,0.011384428285239546
1997-02-01,0.001651,-0.002146,5.0559845985718,0.07352276116884982,0.005772493206623874,-0.05134616081458121,0.012383517521267207,0.005927546555408725,-0.0012844598263894256,0.0021253503172805437,7.479685652805002e-05,0.004299479236483182,0.00576759345437351,0.005589645386575476,0.002413419773802161,0.010344716285038356,0.015560856836354813,0.017290716659344802,0.016048208300311322,0.02249734901298691,0.01380893482783539,0.012269737370532427
1997-03-01,-0.000992,-0.019247,5.2229561265599,0.045013258728651806,-0.06451372148044221,-0.06669213139801367,-0.029832408255644705,-0.042613995599504406,0.0036977245006710293,-0.0020997464889660478,-0.00401663132943213,-0.0029372272081673147,0.003048284910619259,-0.0033288277423707767,-0.003929371468257159,0.013352726902102293,0.01984459429190117,0.018747709717483293,0.024234005875692122,0.018442307331702473,0.02498916753253876,0.020576242747938726
1997-04-01,0.008277000000000001,0.019041,4.9904560646412,0.008879553647745064,0.029439218783657628,0.03197184251452878,0.06375018052145687,0.05840553677092153,0.0024627347593195736,0.0045754775690676815,0.006786593267778781,-0.0003210306696763093,0.00049591487781568,0.003977945508350703,0.002724139400842515,0.020405311580692996,0.022523320893033334,0.01913617236997721,0.021920631604859526,0.013740168005774987,0.017380899874648158,0.020285655600779752
1997-05-01,0.00695,0.011188,4.4144109426144,0.03625265447087345,0.1437229235931894,0.11069513626701344,0.04791834628992997,0.058576883719769324,0.002597867910351072,0.004473285494549643,-0.0005896320300442832,0.001423915715089866,0.0029645529132158984,-0.0010262387915558758,0.0025972414074376935,0.014549932768922308,0.01298435254796981,0.015951431477904256,0.02103099196529078,0.013489456867353538,0.01886871015061598,0.013537145132869717
1997-06-01,0.007522,0.017494,5.0447502389251,0.05730434642706217,0.029746981257368965,0.029814613802559453,0.02671558502970517,0.04345263356438922,0.0016727002138005836,0.0012753828362162625,0.0035152271711489276,0.0013749448560355674,0.006158287282146159,0.004809893179862272,0.0028583162486375798,0.013775155372768053,0.01608664943118174,0.018269470393469746,0.014509694341237021,0.01758413426375865,0.017454008616967078,0.01974178246706063
1997-07-01,0.011707,0.040304,5.1174661533258,0.16953777390381508,0.07691750894925264,0.10522374087249586,-0.013274959038988565,0.07814583003818609,0.0023410119677216494,0.0036336870239624245,-0.0014841285724700851,0.00754316290311346,0.004879649125293575,0.004561439087741415,-0.0015344667005014014,0.01856913647891645,0.014993252849377256,0.016588056486565316,0.014350844440459346,0.01854130440117257,0.015289298559879452,0.018012802843548583
1997-08-01,-4.799999999999999e-05,-0.020309,5.017784956423,-0.11025485726881346,-0.136291145505539,-0.004072003563787452,-0.10338721870522649,-0.05746560342027218,-0.0018145133342061723,-0.006169348090354886,-0.003980605907383419,-0.0009166344645477476,-0.002411241332689921,-0.008154532539525203,-0.003992909576655144,0.02057182241970849,0.01842750947098765,0.01974743316587043,0.013714522166370691,0.020287310076124054,0.01764063547674394,0.008838898793060258
1997-09-01,0.008374000000000001,0.022409,4.7491875956958,0.05997772729173456,0.06466834569019175,0.06197238112037917,-0.018744973784135754,0.05315352374175908,0.0023235732999940715,0.0019471485173285362,0.0009427330722766263,0.0029200493618624195,0.0017486228940210172,0.0020539562295501432,0.005963579596330722,0.016898089856163583,0.020079379610238375,0.015196797559243488,0.013308394225414933,0.0194178491490335,0.01582981380829081,0.016703880262182984
1997-10-01,0.007776000000000001,0.024771,4.8930089304699,-0.09656819116033344,-0.294066833673327,-0.05462451577692229,-0.07987439420697229,-0.03447766235959793,-0.0015420270628174362,-0.00022318103836606377,-7.554319808664529e-05,-0.0005515488168305677,-0.0017002683193625314,-0.0012096179036787994,0.0019229985976024814,0.02386684835178302,0.024959917522775484,0.018190660702837466,0.019209591973159457,0.023925627071078676,0.023265215546501364,0.013991564804104968
1997-11-01,0.001813,0.001182,4.9901143758077,0.05818858690467321,-0.009121030139874642,0.004354892351328132,0.010773476299202667,0.044586822942861426,6.895577289948338e-05,0.0061311656241550255,0.005232444841806826,-0.00283826660904053,0.0072320079749548126,0.0003423048796034173,0.007142165406165938,0.01357158036620194,0.016598338826822625,0.01865215477167154,0.02508339657899285,0.014339734926877689,0.01612614951403923,0.01820061013521688
1997-12-01,0.00796,0.014809,5.1076353752185,0.06349814758190786,0.018609467174571792,-0.018868513948330334,-0.08280226445126482,0.015731630730583923,0.00022563905010677198,0.002233980318785391,0.002144424017222429,0.0004845709508200261,-0.0005087226057763804,0.0009892510292543607,0.0005777064308693463,0.013441128756038803,0.015793985496662628,0.012024337064202618,0.019106267622663868,0.016538414994710877,0.017473977889539492,0.019879366736818702
1998-01-01,0.010187,0.021106,5.025424776112001,0.05166062781379699,-0.13712836199500134,0.031209602954755278,0.08976691391294445,0.010150139628824384,-0.0013544140558224172,-0.0006034086516592651,0.0008862632530508563,-0.0005963918636552989,0.0006507114798296243,-0.0005557659722398966,0.0033953400794416665,0.02053000143136419,0.017829393332667833,0.013491714262839122,0.019948278970546376,0.019397319139712058,0.021607281997988167,0.014737291068991621
1998-02-01,0.000297,-0.007748000000000001,5.1222005317508,0.05657363938191384,0.24083481042756483,0.09333934393834609,0.012220005809313594,0.0704492593952748,0.004219735353743951,0.004293418219803195,0.006502964203000853,0.007843873206231939,0.008117529306266653,0.007206045881550955,-0.001411939888432818,0.011869506351036088,0.013893013660272003,0.012015906676903849,0.015945602683515255,0.016395928957678548,0.01447787311841396,0.009788648794347318
1998-03-01,0.004476,0.002537,5.2302188224467,0.08593996173166096,0.003309902706281065,0.036808603170837895,-0.018090896506407272,0.04994568014180345,0.0027621199207549744,-0.0001364091400649737,-0.001109940566080199,0.003972354625478725,0.004367441129447384,0.003187983222729103,0.0064304966839369045,0.012702375268076002,0.016635535793577315,0.012389954571894035,0.018780203288285714,0.012496437037017395,0.013007246861681438,0.0190856738665953
1998-04-01,0.00447,0.003324,4.7278187205828,0.02824659963705911,-0.09853716131160639,0.017829904994334456,-0.05360324846903608,0.009076469253460395,0.0037803996820002794,-0.000956088839475775,-0.0011145480537033152,0.001801340552490382,-5.58577843808702e-05,0.002192078748651381,-0.0017384607843788607,0.013831551389408133,0.017862003824810464,0.018311871840916608,0.02388304175490015,0.01939526383848715,0.02203519214815961,0.019318373985410052
